trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
1337,5,1998-08-23,VYDAJ,VYBER,5100,23697,NULL,NULL,NULL
1338,5,1998-09-22,VYDAJ,VYBER,300,24801,NULL,NULL,NULL
1339,5,1998-11-21,VYDAJ,VYBER,100,29582,NULL,NULL,NULL
1340,5,1998-12-21,VYDAJ,VYBER,100,28816,NULL,NULL,NULL
1405,6,1998-01-11,PRIJEM,"PREVOD Z UCTU",6669,49207,DUCHOD,OP,150186
1406,6,1998-02-11,PRIJEM,"PREVOD Z UCTU",6669,42478,DUCHOD,OP,150186
1407,6,1998-03-11,PRIJEM,"PREVOD Z UCTU",6669,43093,DUCHOD,OP,150186
1408,6,1998-04-11,PRIJEM,"PREVOD Z UCTU",6669,45955,DUCHOD,OP,150186
1409,6,1998-05-11,PRIJEM,"PREVOD Z UCTU",6669,48825,DUCHOD,OP,150186
1410,6,1998-06-11,PRIJEM,"PREVOD Z UCTU",6669,49463,DUCHOD,OP,150186
1411,6,1998-07-11,PRIJEM,"PREVOD Z UCTU",6669,42255,DUCHOD,OP,150186
1412,6,1998-08-11,PRIJEM,"PREVOD Z UCTU",6669,43907,DUCHOD,OP,150186
1413,6,1998-09-11,PRIJEM,"PREVOD Z UCTU",6669,46768,DUCHOD,OP,150186
1414,6,1998-10-11,PRIJEM,"PREVOD Z UCTU",6669,46121,DUCHOD,OP,150186
1415,6,1998-11-11,PRIJEM,"PREVOD Z UCTU",6669,48997,DUCHOD,OP,150186
1416,6,1998-12-11,PRIJEM,"PREVOD Z UCTU",6669,51879,DUCHOD,OP,150186
1465,6,1998-01-12,VYDAJ,"PREVOD NA UCET",3954,43493,SIPO,AB,44486999
1466,6,1998-02-12,VYDAJ,"PREVOD NA UCET",3954,38524,SIPO,AB,44486999
1467,6,1998-03-12,VYDAJ,"PREVOD NA UCET",3954,39139,SIPO,AB,44486999
1468,6,1998-04-12,VYDAJ,"PREVOD NA UCET",3954,42001,SIPO,AB,44486999
1469,6,1998-05-12,VYDAJ,"PREVOD NA UCET",3954,44871,SIPO,AB,44486999
1470,6,1998-06-12,VYDAJ,"PREVOD NA UCET",3954,45509,SIPO,AB,44486999
1471,6,1998-07-12,VYDAJ,"PREVOD NA UCET",3954,38301,SIPO,AB,44486999
1472,6,1998-08-12,VYDAJ,"PREVOD NA UCET",3954,39953,SIPO,AB,44486999
1473,6,1998-09-12,VYDAJ,"PREVOD NA UCET",3954,42814,SIPO,AB,44486999
1474,6,1998-10-12,VYDAJ,"PREVOD NA UCET",3954,42167,SIPO,AB,44486999
1475,6,1998-11-12,VYDAJ,"PREVOD NA UCET",3954,45043,SIPO,AB,44486999
1476,6,1998-12-12,VYDAJ,"PREVOD NA UCET",3954,47925,SIPO,AB,44486999
1481,6,1998-06-20,VYDAJ,VYBER,7600,37909,NULL,NULL,NULL
1486,6,1998-01-07,VYDAJ,VYBER,3450,42538,NULL,NULL,NULL
1491,6,1998-12-26,VYDAJ,VYBER,450,47475,NULL,NULL,NULL
1516,6,1998-01-20,VYDAJ,VYBER,1600,37173,NULL,NULL,NULL
1517,6,1998-01-23,VYDAJ,VYBER,1520,35653,NULL,NULL,NULL
1518,6,1998-01-19,VYDAJ,VYBER,1920,38773,NULL,NULL,NULL
1519,6,1998-01-15,VYDAJ,VYBER,2160,40693,NULL,NULL,NULL
1520,6,1998-01-12,VYDAJ,VYBER,1760,47447,NULL,NULL,NULL
1521,6,1998-01-13,VYDAJ,VYBER,640,42853,NULL,NULL,NULL
1540,6,1998-03-05,VYDAJ,VYBER,2240,36424,NULL,NULL,NULL
1541,6,1998-10-09,VYDAJ,VYBER,3520,39452,NULL,NULL,NULL
1542,6,1998-07-22,VYDAJ,VYBER,1200,37101,NULL,NULL,NULL
1543,6,1998-06-28,VYDAJ,VYBER,2480,35429,NULL,NULL,NULL
1544,6,1998-05-19,VYDAJ,VYBER,2240,42631,NULL,NULL,NULL
1594,6,1998-01-31,VYDAJ,VYBER,15,35809,SLUZBY,NULL,NULL
1595,6,1998-02-28,VYDAJ,VYBER,15,38664,SLUZBY,NULL,NULL
1596,6,1998-03-31,VYDAJ,VYBER,15,39286,SLUZBY,NULL,NULL
1597,6,1998-04-30,VYDAJ,VYBER,15,42156,SLUZBY,NULL,NULL
1598,6,1998-05-31,VYDAJ,VYBER,15,42794,SLUZBY,NULL,NULL
1599,6,1998-06-30,VYDAJ,VYBER,15,35586,SLUZBY,NULL,NULL
1600,6,1998-07-31,VYDAJ,VYBER,15,37238,SLUZBY,NULL,NULL
1601,6,1998-08-31,VYDAJ,VYBER,15,40099,SLUZBY,NULL,NULL
1602,6,1998-09-30,VYDAJ,VYBER,15,42972,SLUZBY,NULL,NULL
1603,6,1998-10-31,VYDAJ,VYBER,15,42328,SLUZBY,NULL,NULL
1604,6,1998-11-30,VYDAJ,VYBER,15,45210,SLUZBY,NULL,NULL
1684,7,1998-01-07,PRIJEM,VKLAD,22650,77487,NULL,NULL,NULL
1685,7,1998-02-07,PRIJEM,VKLAD,22650,68029,NULL,NULL,NULL
1686,7,1998-03-07,PRIJEM,VKLAD,22650,77837,NULL,NULL,NULL
1687,7,1998-04-07,PRIJEM,VKLAD,22650,81978,NULL,NULL,NULL
1688,7,1998-05-07,PRIJEM,VKLAD,22650,85533,NULL,NULL,NULL
1689,7,1998-06-07,PRIJEM,VKLAD,33975,94463,NULL,NULL,NULL
1690,7,1998-07-07,PRIJEM,VKLAD,22650,90361,NULL,NULL,NULL
1691,7,1998-08-07,PRIJEM,VKLAD,22650,93347,NULL,NULL,NULL
1692,7,1998-09-07,PRIJEM,VKLAD,22650,92819,NULL,NULL,NULL
1693,7,1998-10-07,PRIJEM,VKLAD,22650,93106,NULL,NULL,NULL
1694,7,1998-11-07,PRIJEM,VKLAD,22650,89084,NULL,NULL,NULL
1695,7,1998-12-07,PRIJEM,VKLAD,33975,99675,NULL,NULL,NULL
1720,7,1998-01-06,VYDAJ,"PREVOD NA UCET",4880,54837,SIPO,IJ,34452903
1721,7,1998-02-06,VYDAJ,"PREVOD NA UCET",4880,45379,SIPO,IJ,34452903
1722,7,1998-03-06,VYDAJ,"PREVOD NA UCET",4880,55187,SIPO,IJ,34452903
1723,7,1998-04-06,VYDAJ,"PREVOD NA UCET",4880,59328,SIPO,IJ,34452903
1724,7,1998-05-06,VYDAJ,"PREVOD NA UCET",4880,62883,SIPO,IJ,34452903
1725,7,1998-06-06,VYDAJ,"PREVOD NA UCET",4880,60488,SIPO,IJ,34452903
1726,7,1998-07-06,VYDAJ,"PREVOD NA UCET",4880,67711,SIPO,IJ,34452903
1727,7,1998-08-06,VYDAJ,"PREVOD NA UCET",4880,70697,SIPO,IJ,34452903
1728,7,1998-09-06,VYDAJ,"PREVOD NA UCET",4880,70169,SIPO,IJ,34452903
1729,7,1998-10-06,VYDAJ,"PREVOD NA UCET",4880,70456,SIPO,IJ,34452903
1730,7,1998-11-06,VYDAJ,"PREVOD NA UCET",4880,66434,SIPO,IJ,34452903
1731,7,1998-12-06,VYDAJ,"PREVOD NA UCET",4880,65700,SIPO,IJ,34452903
1744,7,1998-01-01,VYDAJ,VYBER,1680,59717,NULL,NULL,NULL
1745,7,1998-01-21,VYDAJ,VYBER,3000,56607,NULL,NULL,NULL
1746,7,1998-01-17,VYDAJ,VYBER,3480,71607,NULL,NULL,NULL
1747,7,1998-01-17,VYDAJ,VYBER,2400,75087,NULL,NULL,NULL
1748,7,1998-01-27,VYDAJ,VYBER,3360,53247,NULL,NULL,NULL
1749,7,1998-01-29,VYDAJ,VYBER,3240,50007,NULL,NULL,NULL
1759,7,1998-08-24,VYDAJ,VYBER,2520,74727,NULL,NULL,NULL
1760,7,1998-06-09,VYDAJ,VYBER,3480,90983,NULL,NULL,NULL
1761,7,1998-12-21,VYDAJ,"VYBER KARTOU",5900,68175,NULL,NULL,0
1762,7,1998-04-16,VYDAJ,VYBER,2400,79578,NULL,NULL,NULL
1763,7,1998-05-31,VYDAJ,VYBER,3960,65368,NULL,NULL,NULL
1789,7,1998-01-31,VYDAJ,VYBER,15,50259,SLUZBY,NULL,NULL
1790,7,1998-02-28,VYDAJ,VYBER,15,60067,SLUZBY,NULL,NULL
1791,7,1998-03-31,VYDAJ,VYBER,15,64208,SLUZBY,NULL,NULL
1792,7,1998-04-30,VYDAJ,VYBER,15,67763,SLUZBY,NULL,NULL
1793,7,1998-05-31,VYDAJ,VYBER,15,69328,SLUZBY,NULL,NULL
1794,7,1998-06-30,VYDAJ,VYBER,15,72591,SLUZBY,NULL,NULL
1795,7,1998-07-31,VYDAJ,VYBER,15,75577,SLUZBY,NULL,NULL
1796,7,1998-08-31,VYDAJ,VYBER,15,75049,SLUZBY,NULL,NULL
1797,7,1998-09-30,VYDAJ,VYBER,15,75336,SLUZBY,NULL,NULL
1798,7,1998-10-31,VYDAJ,VYBER,15,71314,SLUZBY,NULL,NULL
1799,7,1998-11-30,VYDAJ,VYBER,15,70580,SLUZBY,NULL,NULL
1813,7,1998-01-18,VYDAJ,VYBER,12000,59607,NULL,NULL,NULL
1814,7,1998-02-17,VYDAJ,VYBER,8200,59829,NULL,NULL,NULL
1815,7,1998-03-19,VYDAJ,VYBER,13900,63937,NULL,NULL,NULL
1816,7,1998-04-18,VYDAJ,VYBER,12100,67478,NULL,NULL,NULL
1817,7,1998-05-18,VYDAJ,VYBER,16500,69033,NULL,NULL,NULL
1818,7,1998-06-17,VYDAJ,VYBER,18700,72283,NULL,NULL,NULL
1819,7,1998-07-17,VYDAJ,VYBER,15100,75261,NULL,NULL,NULL
1820,7,1998-08-16,VYDAJ,VYBER,16100,77247,NULL,NULL,NULL
1821,7,1998-09-15,VYDAJ,VYBER,17800,75019,NULL,NULL,NULL
1822,7,1998-10-15,VYDAJ,VYBER,22100,71006,NULL,NULL,NULL
1823,7,1998-11-14,VYDAJ,VYBER,18800,70284,NULL,NULL,NULL
1824,7,1998-12-14,VYDAJ,VYBER,25600,74075,NULL,NULL,NULL
1887,8,1998-01-07,PRIJEM,VKLAD,20475,56912,NULL,NULL,NULL
1888,8,1998-02-07,PRIJEM,VKLAD,20475,35988,NULL,NULL,NULL
1889,8,1998-03-07,PRIJEM,VKLAD,20475,40282,NULL,NULL,NULL
1890,8,1998-04-07,PRIJEM,VKLAD,20475,47577,NULL,NULL,NULL
1891,8,1998-05-07,PRIJEM,VKLAD,20475,54977,NULL,NULL,NULL
1892,8,1998-06-07,PRIJEM,VKLAD,30712,68733,NULL,NULL,NULL
1893,8,1998-07-07,PRIJEM,VKLAD,20475,45348,NULL,NULL,NULL
1894,8,1998-08-07,PRIJEM,VKLAD,20475,55250,NULL,NULL,NULL
1895,8,1998-09-07,PRIJEM,VKLAD,20475,65121,NULL,NULL,NULL
1896,8,1998-10-07,PRIJEM,VKLAD,20475,71104,NULL,NULL,NULL
1897,8,1998-11-07,PRIJEM,VKLAD,20475,64926,NULL,NULL,NULL
1898,8,1998-12-07,PRIJEM,VKLAD,30712,79255,NULL,NULL,NULL
1935,8,1998-01-07,VYDAJ,"PREVOD NA UCET",2612,54300,SIPO,UV,12510681
1936,8,1998-02-07,VYDAJ,"PREVOD NA UCET",2612,33376,SIPO,UV,12510681
1937,8,1998-03-07,VYDAJ,"PREVOD NA UCET",2612,37670,SIPO,UV,12510681
1938,8,1998-04-07,VYDAJ,"PREVOD NA UCET",2612,44965,SIPO,UV,12510681
1939,8,1998-05-07,VYDAJ,"PREVOD NA UCET",2612,52365,SIPO,UV,12510681
1940,8,1998-06-07,VYDAJ,"PREVOD NA UCET",2612,72121,SIPO,UV,12510681
1941,8,1998-07-07,VYDAJ,"PREVOD NA UCET",2612,42236,SIPO,UV,12510681
1942,8,1998-08-07,VYDAJ,"PREVOD NA UCET",2612,52638,SIPO,UV,12510681
1943,8,1998-09-07,VYDAJ,"PREVOD NA UCET",2612,62509,SIPO,UV,12510681
1944,8,1998-10-07,VYDAJ,"PREVOD NA UCET",2612,68492,SIPO,UV,12510681
1945,8,1998-11-07,VYDAJ,"PREVOD NA UCET",2612,62314,SIPO,UV,12510681
1946,8,1998-12-07,VYDAJ,"PREVOD NA UCET",2612,76643,SIPO,UV,12510681
1983,8,1998-01-05,VYDAJ,"PREVOD NA UCET",6712,38477," ",IJ,93210345
1984,8,1998-02-05,VYDAJ,"PREVOD NA UCET",6712,11613," ",IJ,93210345
1985,8,1998-03-05,VYDAJ,"PREVOD NA UCET",6712,19807," ",IJ,93210345
1986,8,1998-04-05,VYDAJ,"PREVOD NA UCET",6712,27102," ",IJ,93210345
1987,8,1998-05-05,VYDAJ,"PREVOD NA UCET",6712,34502," ",IJ,93210345
1988,8,1998-06-05,VYDAJ,"PREVOD NA UCET",6712,38021," ",IJ,93210345
1989,8,1998-07-05,VYDAJ,"PREVOD NA UCET",6712,24873," ",IJ,93210345
1990,8,1998-08-05,VYDAJ,"PREVOD NA UCET",6712,35675," ",IJ,93210345
1991,8,1998-09-05,VYDAJ,"PREVOD NA UCET",6712,44646," ",IJ,93210345
1992,8,1998-10-05,VYDAJ,"PREVOD NA UCET",6712,50629," ",IJ,93210345
1993,8,1998-11-05,VYDAJ,"PREVOD NA UCET",6712,44451," ",IJ,93210345
1994,8,1998-12-05,VYDAJ,"PREVOD NA UCET",6712,48543," ",IJ,93210345
1998,8,1998-06-07,VYDAJ,VYBER,40800,31321,NULL,NULL,NULL
2002,8,1998-01-28,VYDAJ,VYBER,15520,21780,NULL,NULL,NULL
2006,8,1998-12-20,VYDAJ,VYBER,4320,72323,NULL,NULL,NULL
2025,8,1998-01-02,VYDAJ,VYBER,3240,45189,NULL,NULL,NULL
2026,8,1998-01-26,VYDAJ,VYBER,1680,37300,NULL,NULL,NULL
2027,8,1998-01-10,VYDAJ,VYBER,840,42460,NULL,NULL,NULL
2028,8,1998-01-02,VYDAJ,VYBER,960,48429,NULL,NULL,NULL
2029,8,1998-01-10,VYDAJ,VYBER,3480,38980,NULL,NULL,NULL
2030,8,1998-01-06,VYDAJ,VYBER,2040,36437,NULL,NULL,NULL
2045,8,1998-02-26,VYDAJ,VYBER,2640,26416,NULL,NULL,NULL
2046,8,1998-03-17,VYDAJ,VYBER,3480,33690,NULL,NULL,NULL
2047,8,1998-02-16,VYDAJ,VYBER,4320,29056,NULL,NULL,NULL
2048,8,1998-02-03,VYDAJ,VYBER,3600,18325,NULL,NULL,NULL
2049,8,1998-08-30,VYDAJ,VYBER,1680,50958,NULL,NULL,NULL
2087,8,1998-01-31,VYDAJ,VYBER,15,21925,SLUZBY,NULL,NULL
2088,8,1998-02-28,VYDAJ,VYBER,15,26519,SLUZBY,NULL,NULL
2089,8,1998-03-31,VYDAJ,VYBER,15,33814,SLUZBY,NULL,NULL
2090,8,1998-04-30,VYDAJ,VYBER,15,41214,SLUZBY,NULL,NULL
2091,8,1998-05-31,VYDAJ,VYBER,15,44733,SLUZBY,NULL,NULL
2092,8,1998-06-30,VYDAJ,VYBER,15,31585,SLUZBY,NULL,NULL
2093,8,1998-07-31,VYDAJ,VYBER,15,42387,SLUZBY,NULL,NULL
2094,8,1998-08-31,VYDAJ,VYBER,15,51158,SLUZBY,NULL,NULL
2095,8,1998-09-30,VYDAJ,VYBER,15,62741,SLUZBY,NULL,NULL
2096,8,1998-10-31,VYDAJ,VYBER,15,68763,SLUZBY,NULL,NULL
2097,8,1998-11-30,VYDAJ,VYBER,15,62555,SLUZBY,NULL,NULL
2125,8,1998-01-08,VYDAJ,VYBER,11000,43300,NULL,NULL,NULL
2126,8,1998-02-07,PRIJEM,VKLAD,3900,15513,NULL,NULL,NULL
2127,8,1998-03-09,VYDAJ,VYBER,500,37170,NULL,NULL,NULL
2128,8,1998-04-08,VYDAJ,VYBER,3900,41065,NULL,NULL,NULL
2129,8,1998-05-08,VYDAJ,VYBER,7800,44565,NULL,NULL,NULL
2130,8,1998-06-07,PRIJEM,VKLAD,6000,74733,NULL,NULL,NULL
2131,8,1998-07-07,VYDAJ,VYBER,500,44848,NULL,NULL,NULL
2132,8,1998-08-06,VYDAJ,VYBER,900,34775,NULL,NULL,NULL
2133,8,1998-09-05,PRIJEM,VKLAD,200,51358,NULL,NULL,NULL
2134,8,1998-10-05,VYDAJ,VYBER,5400,57341,NULL,NULL,NULL
2135,8,1998-11-04,VYDAJ,VYBER,17600,51163,NULL,NULL,NULL
2136,8,1998-12-04,VYDAJ,VYBER,7300,55255,NULL,NULL,NULL
2187,9,1998-09-08,PRIJEM,VKLAD,13225,29111,NULL,NULL,NULL
2188,9,1998-04-14,PRIJEM,VKLAD,26526,41980,NULL,NULL,NULL
2249,9,1998-01-14,PRIJEM,VKLAD,800,17849,NULL,NULL,NULL
2250,9,1998-02-13,PRIJEM,VKLAD,800,16554,NULL,NULL,NULL
2251,9,1998-03-15,PRIJEM,VKLAD,800,17402,NULL,NULL,NULL
2252,9,1998-04-16,PRIJEM,VKLAD,800,42780,NULL,NULL,NULL
2253,9,1998-05-15,PRIJEM,VKLAD,800,30494,NULL,NULL,NULL
2254,9,1998-06-15,PRIJEM,VKLAD,800,21477,NULL,NULL,NULL
2255,9,1998-07-15,PRIJEM,VKLAD,800,19385,NULL,NULL,NULL
2256,9,1998-08-14,PRIJEM,VKLAD,800,15343,NULL,NULL,NULL
2257,9,1998-09-16,PRIJEM,VKLAD,800,29911,NULL,NULL,NULL
2258,9,1998-10-17,PRIJEM,VKLAD,800,24385,NULL,NULL,NULL
2259,9,1998-11-14,PRIJEM,VKLAD,800,21114,NULL,NULL,NULL
2260,9,1998-12-13,PRIJEM,VKLAD,800,23782,NULL,NULL,NULL
2290,9,1998-12-11,VYDAJ,VYBER,1100,22982,NULL,NULL,NULL
2321,9,1998-01-04,VYDAJ,VYBER,850,17399,NULL,NULL,NULL
2322,9,1998-01-19,VYDAJ,VYBER,1000,16849,NULL,NULL,NULL
2324,9,1998-01-20,VYDAJ,VYBER,1150,15699,NULL,NULL,NULL
2325,9,1998-01-13,VYDAJ,VYBER,350,17049,NULL,NULL,NULL
2326,9,1998-01-02,VYDAJ,VYBER,1300,18249,NULL,NULL,NULL
2355,9,1998-11-03,VYDAJ,VYBER,750,20314,NULL,NULL,NULL
2356,9,1998-11-14,VYDAJ,VYBER,1200,19914,NULL,NULL,NULL
2358,9,1998-05-31,VYDAJ,VYBER,1850,28777,NULL,NULL,NULL
2421,9,1998-01-31,VYDAJ,VYBER,15,15754,SLUZBY,NULL,NULL
2422,9,1998-02-28,VYDAJ,VYBER,15,16602,SLUZBY,NULL,NULL
2423,9,1998-03-31,VYDAJ,VYBER,15,17454,SLUZBY,NULL,NULL
2424,9,1998-04-30,VYDAJ,VYBER,15,42894,SLUZBY,NULL,NULL
2425,9,1998-05-31,VYDAJ,VYBER,15,30627,SLUZBY,NULL,NULL
2426,9,1998-06-30,VYDAJ,VYBER,15,18585,SLUZBY,NULL,NULL
2427,9,1998-07-31,VYDAJ,VYBER,15,14543,SLUZBY,NULL,NULL
2428,9,1998-08-31,VYDAJ,VYBER,15,15886,SLUZBY,NULL,NULL
2429,9,1998-09-30,VYDAJ,VYBER,15,23585,SLUZBY,NULL,NULL
2430,9,1998-10-31,VYDAJ,VYBER,15,21064,SLUZBY,NULL,NULL
2431,9,1998-11-30,VYDAJ,VYBER,15,24082,SLUZBY,NULL,NULL
2487,9,1998-01-01,VYDAJ,VYBER,11100,19549,NULL,NULL,NULL
2488,9,1998-04-01,VYDAJ,VYBER,2000,15454,NULL,NULL,NULL
2489,9,1998-05-01,VYDAJ,VYBER,13200,29694,NULL,NULL,NULL
2490,9,1998-05-31,VYDAJ,VYBER,8100,20677,NULL,NULL,NULL
2491,9,1998-06-30,VYDAJ,VYBER,3000,18600,NULL,NULL,NULL
2492,9,1998-07-30,VYDAJ,VYBER,4900,14485,NULL,NULL,NULL
2493,9,1998-08-29,PRIJEM,VKLAD,500,15843,NULL,NULL,NULL
2494,9,1998-09-28,VYDAJ,VYBER,6400,23511,NULL,NULL,NULL
2495,9,1998-10-28,VYDAJ,VYBER,3400,20985,NULL,NULL,NULL
2496,9,1998-11-27,PRIJEM,VKLAD,4100,24014,NULL,NULL,NULL
2593,10,1998-01-13,PRIJEM,VKLAD,17686,54375,NULL,NULL,NULL
2594,10,1998-02-13,PRIJEM,VKLAD,17686,48913,NULL,NULL,NULL
2595,10,1998-03-13,PRIJEM,VKLAD,17686,54628,NULL,NULL,NULL
2596,10,1998-04-13,PRIJEM,VKLAD,17686,59268,NULL,NULL,NULL
2597,10,1998-05-13,PRIJEM,VKLAD,17686,58600,NULL,NULL,NULL
2598,10,1998-06-13,PRIJEM,VKLAD,26529,56438,NULL,NULL,NULL
2599,10,1998-07-13,PRIJEM,VKLAD,17686,56327,NULL,NULL,NULL
2600,10,1998-08-13,PRIJEM,VKLAD,17686,61873,NULL,NULL,NULL
2601,10,1998-09-13,PRIJEM,VKLAD,17686,68343,NULL,NULL,NULL
2602,10,1998-10-13,PRIJEM,VKLAD,17686,77244,NULL,NULL,NULL
2603,10,1998-11-13,PRIJEM,VKLAD,17686,77966,NULL,NULL,NULL
2604,10,1998-12-13,PRIJEM,VKLAD,26529,83410,NULL,NULL,NULL
2629,10,1998-01-12,VYDAJ,"PREVOD NA UCET",7033,36689,SIPO,UV,18686104
2630,10,1998-02-12,VYDAJ,"PREVOD NA UCET",7033,31227,SIPO,UV,18686104
2631,10,1998-03-12,VYDAJ,"PREVOD NA UCET",7033,36942,SIPO,UV,18686104
2632,10,1998-04-12,VYDAJ,"PREVOD NA UCET",7033,41582,SIPO,UV,18686104
2633,10,1998-05-12,VYDAJ,"PREVOD NA UCET",7033,40914,SIPO,UV,18686104
2634,10,1998-06-12,VYDAJ,"PREVOD NA UCET",7033,29909,SIPO,UV,18686104
2635,10,1998-07-12,VYDAJ,"PREVOD NA UCET",7033,38641,SIPO,UV,18686104
2636,10,1998-08-12,VYDAJ,"PREVOD NA UCET",7033,44187,SIPO,UV,18686104
2637,10,1998-09-12,VYDAJ,"PREVOD NA UCET",7033,50657,SIPO,UV,18686104
2638,10,1998-10-12,VYDAJ,"PREVOD NA UCET",7033,59558,SIPO,UV,18686104
2639,10,1998-11-12,VYDAJ,"PREVOD NA UCET",7033,60280,SIPO,UV,18686104
2640,10,1998-12-12,VYDAJ,"PREVOD NA UCET",7033,56881,SIPO,UV,18686104
2679,10,1998-06-11,VYDAJ,VYBER,13760,36942,NULL,NULL,NULL
2682,10,1998-01-13,VYDAJ,VYBER,3840,50535,NULL,NULL,NULL
2685,10,1998-12-18,VYDAJ,VYBER,2720,61190,NULL,NULL,NULL
2698,10,1998-01-03,VYDAJ,VYBER,3120,44442,NULL,NULL,NULL
2699,10,1998-01-14,VYDAJ,VYBER,2760,47775,NULL,NULL,NULL
2700,10,1998-01-07,VYDAJ,VYBER,720,43722,NULL,NULL,NULL
2701,10,1998-01-15,VYDAJ,VYBER,1680,46095,NULL,NULL,NULL
2702,10,1998-01-22,VYDAJ,VYBER,840,41455,NULL,NULL,NULL
2703,10,1998-01-23,VYDAJ,VYBER,3360,38095,NULL,NULL,NULL
2716,10,1998-04-15,VYDAJ,VYBER,1680,57588,NULL,NULL,NULL
2717,10,1998-11-29,VYDAJ,VYBER,3720,63646,NULL,NULL,NULL
2718,10,1998-06-28,VYDAJ,VYBER,5760,45478,NULL,NULL,NULL
2719,10,1998-05-02,VYDAJ,VYBER,2640,47947,NULL,NULL,NULL
2720,10,1998-12-22,VYDAJ,VYBER,2160,59030,NULL,NULL,NULL
2746,10,1998-01-31,VYDAJ,VYBER,15,38260,SLUZBY,NULL,NULL
2747,10,1998-02-28,VYDAJ,VYBER,15,43975,SLUZBY,NULL,NULL
2748,10,1998-03-31,VYDAJ,VYBER,15,48615,SLUZBY,NULL,NULL
2749,10,1998-04-30,VYDAJ,VYBER,15,50587,SLUZBY,NULL,NULL
2750,10,1998-05-31,VYDAJ,VYBER,15,50702,SLUZBY,NULL,NULL
2751,10,1998-06-30,VYDAJ,VYBER,15,45674,SLUZBY,NULL,NULL
2752,10,1998-07-31,VYDAJ,VYBER,15,51220,SLUZBY,NULL,NULL
2753,10,1998-08-31,VYDAJ,VYBER,15,57690,SLUZBY,NULL,NULL
2754,10,1998-09-30,VYDAJ,VYBER,15,66591,SLUZBY,NULL,NULL
2755,10,1998-10-31,VYDAJ,VYBER,15,67313,SLUZBY,NULL,NULL
2756,10,1998-11-30,VYDAJ,VYBER,15,63914,SLUZBY,NULL,NULL
2773,10,1998-01-20,VYDAJ,VYBER,3800,42295,NULL,NULL,NULL
2774,10,1998-02-19,VYDAJ,VYBER,5100,43813,NULL,NULL,NULL
2775,10,1998-03-21,VYDAJ,VYBER,6200,48428,NULL,NULL,NULL
2776,10,1998-04-20,VYDAJ,VYBER,7200,50388,NULL,NULL,NULL
2777,10,1998-05-20,VYDAJ,VYBER,8100,50500,NULL,NULL,NULL
2778,10,1998-06-19,VYDAJ,VYBER,5200,51238,NULL,NULL,NULL
2779,10,1998-07-19,VYDAJ,VYBER,5300,51027,NULL,NULL,NULL
2780,10,1998-08-18,VYDAJ,VYBER,4400,57473,NULL,NULL,NULL
2781,10,1998-09-17,VYDAJ,VYBER,2000,66343,NULL,NULL,NULL
2782,10,1998-10-17,VYDAJ,VYBER,10200,67044,NULL,NULL,NULL
2783,10,1998-11-16,VYDAJ,VYBER,10600,67366,NULL,NULL,NULL
2784,10,1998-12-16,VYDAJ,VYBER,19500,63910,NULL,NULL,NULL
2850,11,1998-01-12,PRIJEM,"PREVOD Z UCTU",3494,40389,NULL,IJ,89189946
2851,11,1998-02-12,PRIJEM,"PREVOD Z UCTU",3494,38469,NULL,IJ,89189946
2852,11,1998-03-12,PRIJEM,"PREVOD Z UCTU",3494,39967,NULL,IJ,89189946
2853,11,1998-04-12,PRIJEM,"PREVOD Z UCTU",3494,37867,NULL,IJ,89189946
2854,11,1998-05-12,PRIJEM,"PREVOD Z UCTU",3494,32657,NULL,IJ,89189946
2855,11,1998-06-12,PRIJEM,"PREVOD Z UCTU",3494,32357,NULL,IJ,89189946
2856,11,1998-07-12,PRIJEM,"PREVOD Z UCTU",3494,31426,NULL,IJ,89189946
2857,11,1998-08-12,PRIJEM,"PREVOD Z UCTU",3494,27188,NULL,IJ,89189946
2858,11,1998-09-12,PRIJEM,"PREVOD Z UCTU",3494,26505,NULL,IJ,89189946
2859,11,1998-10-12,PRIJEM,"PREVOD Z UCTU",3494,25649,NULL,IJ,89189946
2860,11,1998-11-12,PRIJEM,"PREVOD Z UCTU",3494,24388,NULL,IJ,89189946
2861,11,1998-12-12,PRIJEM,"PREVOD Z UCTU",3494,25225,NULL,IJ,89189946
2898,11,1998-01-13,VYDAJ,"PREVOD NA UCET",2132,37597,NULL,ST,38470870
2899,11,1998-02-13,VYDAJ,"PREVOD NA UCET",2132,36337,NULL,ST,38470870
2900,11,1998-03-13,VYDAJ,"PREVOD NA UCET",2132,37835,NULL,ST,38470870
2901,11,1998-04-13,VYDAJ,"PREVOD NA UCET",2132,35735,NULL,ST,38470870
2902,11,1998-05-13,VYDAJ,"PREVOD NA UCET",2132,30255,NULL,ST,38470870
2903,11,1998-06-13,VYDAJ,"PREVOD NA UCET",2132,30225,NULL,ST,38470870
2904,11,1998-07-13,VYDAJ,"PREVOD NA UCET",2132,29294,NULL,ST,38470870
2905,11,1998-08-13,VYDAJ,"PREVOD NA UCET",2132,25056,NULL,ST,38470870
2906,11,1998-09-13,VYDAJ,"PREVOD NA UCET",2132,24373,NULL,ST,38470870
2907,11,1998-10-13,VYDAJ,"PREVOD NA UCET",2132,23517,NULL,ST,38470870
2908,11,1998-11-13,VYDAJ,"PREVOD NA UCET",2132,22256,NULL,ST,38470870
